Step,SMILES,HasSubstructure,LogP,NumHeavyAtoms,MW,SA,Score,Penalized Score,lowest_mode1_affinity,pareto_rank
247,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)CCN)c(=O)oc3c2C)OC1(C)C,True,0.5974400000000009,44.0,616.6240000000001,4.520029100818623,0.5010677324683278,0.5010677324683278,-7.4,1
259,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CC(N)CO)c(=O)oc3c2C)OC1(C)C,True,1.2069399999999997,42.0,589.5980000000002,4.6523400942274336,0.5400444841744593,0.5400444841744593,-8.5,1
287,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,0.3259400000000005,45.0,631.6350000000002,4.5058066787469775,0.4890348677549682,0.4890348677549682,-7.6,1
292,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,1.8294399999999995,44.0,615.6360000000002,4.400676313933377,0.5159013364281908,0.5159013364281908,-8.5,1
309,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(F)(F)NC(=O)CCNC(N)=O)c(=O)oc3c2C)OC1(C)C,True,1.86864,47.0,666.6310000000001,4.783963359122226,0.4389039351146688,0.4389039351146688,-9.4,1
334,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)CC(=O)NNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,-0.4203599999999965,47.0,680.689,4.720064994494729,0.4324262286338697,0.4324262286338697,-8.2,1
343,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,2.9613400000000016,44.0,607.6160000000002,4.5145878675064814,0.677162629926183,0.677162629926183,-9.1,1
344,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCNC(N)=O)c(=O)oc3c2C)OC1(C)C,True,0.8857400000000003,44.0,616.6240000000001,4.481930254664777,0.5019143734939688,0.5019143734939688,-8.1,1
344,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)Nc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,3.322140000000002,45.0,621.6430000000001,4.368535717057211,0.6397578816503771,0.6397578816503771,-8.2,1
344,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCCC(N)C4)c(=O)oc3c2C)OC1(C)C,True,2.05094,44.0,613.6640000000002,4.63130099776187,0.4918303117081925,0.4918303117081925,-8.5,1
354,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,1.0791399999999998,42.0,589.5980000000002,4.481838794912065,0.5383631726081781,0.5383631726081781,-7.6,1
355,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(OCCN)cn4)c(=O)oc3c2C)OC1(C)C,True,2.958240000000001,44.0,609.6320000000002,4.502787158826189,0.6685088708013018,0.6685088708013018,-8.5,1
355,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(CO)CO)c(=O)oc3c2C)OC1(C)C,True,1.2647399999999998,39.0,548.5450000000003,4.686422403199212,0.572683188787073,0.572683188787073,-6.6,1
356,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)COCC(=O)NN)c(=O)oc3c2C)OC1(C)C,True,0.6768400000000003,44.0,617.6080000000002,4.628259870049392,0.4953476688689475,0.4953476688689475,-8.2,1
357,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCC(N)O)c(=O)oc3c2C)OC1(C)C,True,0.4945400000000002,42.0,589.5980000000002,4.683984628640389,0.5228666412090666,0.5228666412090666,-7.7,1
362,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)COCCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.2664400000000033,47.0,660.6770000000001,4.569715692450865,0.447696141840928,0.447696141840928,-8.2,1
364,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4=NC(C5(C)NC5=O)=C4N)c(=O)oc3c2C)OC1(C)C,True,1.42024,44.0,608.6040000000002,5.029014549450823,0.4903278818070756,0.4903278818070756,-9.2,1
366,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(=O)NCC(O)CO)c(=O)oc3c2C)OC1(C)C,True,0.0279400000000014,44.0,619.6240000000001,4.847543459204394,0.4873495836904517,0.4873495836904517,-8.1,1
366,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(=O)NCC(CO)CO)c(=O)oc3c2C)OC1(C)C,True,-0.1080599999999984,47.0,661.6610000000002,4.673609291511688,0.4509379335042134,0.4509379335042134,-7.7,1
369,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(Cl)cc4)c(=O)oc3c2C)OC1(C)C,True,4.142140000000003,45.0,641.0730000000001,4.31735407934009,0.5618762851661703,0.5618762851661703,-8.4,1
370,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,2.3909400000000005,41.0,572.6110000000003,4.390742346975523,0.5453231349991714,0.5453231349991714,-7.9,1
373,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NC(=O)C(O)(F)F)c(=O)oc3c2C)OC1(C)C,True,1.79194,44.0,625.534,4.688053429371427,0.5004165153939042,0.5004165153939042,-9.3,1
375,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=CC(=O)NN)c(=O)oc3c2C)OC1(C)C,True,1.5618399999999997,40.0,557.5560000000002,4.563510079134812,0.5607368064217739,0.5607368064217739,-7.5,1
376,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(O)c(N)c(O)c4)c(=O)oc3c2C)OC1(C)C,True,3.219140000000002,43.0,596.5890000000002,4.609561285118678,0.670426501378268,0.670426501378268,-9.2,1
388,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,1.4559399999999998,39.0,545.5450000000003,4.411281038903131,0.5961991091566656,0.5961991091566656,-7.0,1
389,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)c4cc(O)cc(C#N)c4)c(=O)oc3c2C)OC1(C)C,True,3.184120000000001,45.0,619.6270000000001,4.779389717364514,0.6321285420366237,0.6321285420366237,-9.7,1
390,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CC(O)(NC(=O)CN)C4)c(=O)oc3c2C)OC1(C)C,True,0.1378400000000013,45.0,630.6510000000002,4.818032649896979,0.4738523393250643,0.4738523393250643,-8.0,1
393,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cc4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,2.3948400000000003,46.0,636.6580000000001,4.511728347815598,0.4716312743128602,0.4716312743128602,-8.6,1
399,CNC(=O)C(N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,1.174540000000001,41.0,573.5990000000003,4.614420953769118,0.54256721908975,0.54256721908975,-7.8,1
404,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cccc(N)c4O)c(=O)oc3c2C)OC1(C)C,True,3.098840000000001,45.0,623.6150000000001,4.480047204075308,0.6738035806317118,0.6738035806317118,-9.0,1
404,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)C(C)N)c(=O)oc3c2C)OC1(C)C,True,1.30024,41.0,576.5990000000002,4.946025120163448,0.5282425725896901,0.5282425725896901,-8.1,1
405,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)CCCNC(C)=O)c(=O)oc3c2C)OC1(C)C,True,1.16494,48.0,672.6880000000002,4.542055361792865,0.4426459509092552,0.4426459509092552,-8.5,1
405,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)ccc4F)c(=O)oc3c2C)OC1(C)C,True,3.947040000000002,42.0,582.5810000000002,4.422181136049186,0.6213260816047782,0.6213260816047782,-8.9,1
405,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCC(=O)NNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.1814400000000022,45.0,632.6230000000002,4.606156397321086,0.4822069948990302,0.4822069948990302,-7.8,1
410,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(/C=N/NC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.904840000000001,46.0,634.642,4.517324592515783,0.6573032715344681,0.6573032715344681,-9.2,1
411,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccccc4N)c(=O)oc3c2C)OC1(C)C,True,3.807940000000002,41.0,564.5910000000002,4.357556710488119,0.6532943361447409,0.6532943361447409,-8.5,1
413,COC(=O)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,2.27424,39.0,545.5410000000003,4.372507889411113,0.5883690234137191,0.5883690234137191,-7.5,1
413,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C[C@H](O)CO)c(=O)oc3c2C)OC1(C)C,True,0.9182399999999992,43.0,604.6090000000002,4.64131875006036,0.5109863935963275,0.5109863935963275,-8.0,1
417,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(N)CO)c(=O)oc3c2C)OC1(C)C,True,0.4945400000000011,42.0,589.5980000000002,4.593167219733507,0.5248848058514417,0.5248848058514417,-7.8,1
418,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)C(C)N)c(=O)oc3c2C)OC1(C)C,True,0.595840000000001,44.0,616.6240000000001,4.649713709114689,0.4958403750177975,0.4958403750177975,-8.1,1
420,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNS(=O)(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.6619400000000004,47.0,671.725,4.515587964364997,0.6305606673893366,0.6305606673893366,-9.1,1
427,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)c4ccccc4N)c(=O)oc3c2C)OC1(C)C,True,2.144639999999999,48.0,664.668,4.487424726016428,0.451761442870133,0.451761442870133,-8.9,1
440,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(=O)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,1.0610399999999998,40.0,560.5560000000003,4.6995088827660325,0.5527387437406919,0.5527387437406919,-7.4,1
441,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C(=O)NCCNC(=O)C(F)F)c(=O)oc3c2C)OC1(C)C,True,0.9947400000000006,48.0,680.6140000000001,4.650527415634502,0.4495702378483862,0.4495702378483862,-8.7,1
441,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(F)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.5323400000000014,45.0,625.6060000000001,4.421610806326715,0.6464604289503475,0.6464604289503475,-9.4,1
443,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(N)cc4O)c(=O)oc3c2C)OC1(C)C,True,3.098840000000001,45.0,623.6150000000001,4.468133883249791,0.6761735842523957,0.6761735842523957,-8.9,1
444,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C#N)c(N)c4O)c(=O)oc3c2C)OC1(C)C,True,3.385220000000001,44.0,605.6000000000001,4.664366023895546,0.633490769007334,0.633490769007334,-9.5,1
449,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CCNC(C)=O)c(=O)oc3c2C)OC1(C)C,True,1.7011399999999994,44.0,615.6360000000002,4.431301793126316,0.507973245471428,0.507973245471428,-7.8,1
452,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CO)c(N)c4O)c(=O)oc3c2C)OC1(C)C,True,3.005840000000001,44.0,610.6160000000001,4.650377946972469,0.6660097003872453,0.6660097003872453,-9.5,1
452,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.2073400000000014,43.0,602.5970000000002,4.522786137189683,0.5172664134513153,0.5172664134513153,-7.1,1
457,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCNC(C)=O)c(=O)oc3c2C)OC1(C)C,True,1.35354,44.0,615.6360000000002,4.445600254664778,0.5081555518866849,0.5081555518866849,-8.3,1
460,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.6548399999999994,39.0,548.5450000000003,4.709066089701389,0.5668590778953607,0.5668590778953607,-7.2,1
464,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CC(=O)NN)c(=O)oc3c2C)OC1(C)C,True,0.9804400000000004,42.0,588.6140000000003,4.532837316299144,0.5260336873047768,0.5260336873047768,-7.4,1
464,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,1.13364,40.0,559.5720000000002,4.4282712647382,0.5617559065118135,0.5617559065118135,-7.5,1
466,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CN)c(CN)n4)c(=O)oc3c2C)OC1(C)C,True,2.5381400000000003,44.0,608.6480000000003,4.642648770240111,0.5007935151811403,0.5007935151811403,-8.8,1
466,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CN)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.266640000000001,43.0,593.6330000000003,4.5128775422644,0.6654758376830003,0.6654758376830003,-9.1,1
466,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,True,3.608240000000002,43.0,592.6450000000002,4.353445756303601,0.6439365243212115,0.429291016214141,-8.4,1
469,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)(CO)C(=O)NCC(N)=O)c(=O)oc3c2C)OC1(C)C,True,-0.6934599999999975,45.0,632.6230000000002,4.948900597615083,0.4753709634920274,0.4753709634920274,-8.0,1
469,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CNC(=O)CC4NC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.6057400000000019,46.0,642.6620000000001,5.023726351356585,0.4543382699648776,0.4543382699648776,-8.9,1
470,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN)c(=O)oc3c2C)OC1(C)C,True,2.01744,36.0,502.5200000000004,4.381992657068277,0.6247931218428562,0.4165287478952374,-6.5,1
471,CNC(=O)CCNCc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,1.7844399999999996,42.0,587.6260000000002,4.457335918657883,0.5298461363515349,0.5298461363515349,-7.9,1
472,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)CCCCN)c(=O)oc3c2C)OC1(C)C,True,1.3776400000000006,46.0,644.6780000000002,4.515699620637266,0.470040147371801,0.470040147371801,-8.5,1
477,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(C)CN)c(=O)oc3c2C)OC1(C)C,True,1.7697399999999996,42.0,587.6260000000002,4.617380984915693,0.5251283381280762,0.5251283381280762,-7.9,1
499,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(N)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.6531400000000005,46.0,636.6580000000001,4.484312807450452,0.6857897172292475,0.6857897172292475,-8.7,1
500,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(NC(=O)CN)cc4)c(=O)oc3c2C)OC1(C)C,True,3.1229400000000016,45.0,621.6430000000001,4.378097379588228,0.6544713051399269,0.6544713051399269,-8.9,1
501,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)C(C)N)c(=O)oc3c2C)OC1(C)C,True,1.5646399999999994,42.0,587.6260000000002,4.58224333309383,0.5259091748352288,0.5259091748352288,-7.8,1
516,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4cc(N)cc(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.6531400000000005,46.0,636.6580000000001,4.526142477780123,0.6795928422670261,0.6795928422670261,-8.8,1
517,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCC(=O)NCC(=O)N(C)C)c(=O)oc3c2C)OC1(C)C,True,0.4218400000000026,48.0,672.6880000000001,4.550768007350479,0.4416647907759848,0.4416647907759848,-8.4,1
517,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N(C)CO)c(=O)oc3c2C)OC1(C)C,True,1.5094399999999994,41.0,574.5830000000003,4.585155444688623,0.5426970851997411,0.5426970851997411,-7.7,1
517,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(CC(N)=O)ccc4N)c(=O)oc3c2C)OC1(C)C,True,2.8357400000000013,45.0,621.6430000000001,4.524514746289191,0.6702117114653625,0.6702117114653625,-8.8,1
517,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCCN)c(=O)oc3c2C)OC1(C)C,True,1.56624,42.0,587.6260000000003,4.426690166149522,0.5305271530739428,0.5305271530739428,-7.3,1
517,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC(c5ccc(N)cc5)CCO4)c(=O)oc3c2C)OC1(C)C,True,4.776240000000004,47.0,648.7090000000002,4.87186625642906,0.4686663080577532,0.4686663080577532,-10.2,1
523,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(O)CO)c(=O)oc3c2C)OC1(C)C,True,1.4544399999999995,39.0,547.5570000000002,4.596395129947302,0.5703362760157855,0.5703362760157855,-6.9,1
525,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(=O)NCCNC(=O)C(C)CN)c(=O)oc3c2C)OC1(C)C,True,0.9995400000000012,46.0,644.6780000000002,4.654265389890021,0.4677484538426188,0.4677484538426188,-8.4,1
536,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c(N)cc(C#N)cc4F)c(=O)oc3c2C)OC1(C)C,True,3.8187200000000017,44.0,607.5910000000001,4.617496793126316,0.5982961113281527,0.5982961113281527,-9.3,1
545,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,True,2.876340000000001,47.0,649.6970000000002,4.412240338109321,0.6417798400540964,0.6417798400540964,-8.9,1
549,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(S(N)(=O)=O)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.4553400000000005,45.0,643.6710000000002,4.542835802482099,0.4704292393351835,0.4704292393351835,-8.9,1
557,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,2.26974,43.0,602.6370000000003,4.41103501292933,0.5107637539546079,0.5107637539546079,-8.0,1
561,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,1.0124400000000002,42.0,589.5980000000003,4.447526821667918,0.5269600179462807,0.5269600179462807,-7.2,1
573,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nc(C)nc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.225159999999999,43.0,595.6090000000003,4.587760593111858,0.5159797968536929,0.5159797968536929,-8.3,1
575,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC(NC(C)=O)C4)c(=O)oc3c2C)OC1(C)C,True,2.940840000000001,42.0,584.6220000000003,4.541776587554204,0.7037165160855632,0.7037165160855632,-8.7,1
577,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCS(N)(=O)=O)c(=O)oc3c2C)OC1(C)C,True,1.61614,42.0,610.6380000000001,4.497887923586594,0.5074572955748524,0.5074572955748524,-7.8,1
581,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(O)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.0157399999999989,41.0,578.5710000000003,4.905035960384124,0.52802246685227,0.52802246685227,-6.6,1
581,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,True,0.91174,40.0,562.5720000000002,4.808144181228934,0.5483384191005202,0.5483384191005202,-7.3,1
598,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CC(O)CN)c(=O)oc3c2C)OC1(C)C,True,1.22984,40.0,556.5680000000002,4.877930265969985,0.5491378257647546,0.5491378257647546,-7.7,1
617,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCc4ccc(N)cc4O)c(=O)oc3c2C)OC1(C)C,True,2.7054400000000003,47.0,651.6690000000002,4.536788679928503,0.6535996063543937,0.6535996063543937,-8.9,1
634,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)OC(=O)c4cnc(N)nc4O)c(=O)oc3c2C)OC1(C)C,True,2.5545400000000003,47.0,654.6290000000001,4.879318781231476,0.4421208156591542,0.4421208156591542,-9.4,1
675,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(=O)N(C)CC(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.3701400000000003,45.0,633.6510000000002,4.964625268826449,0.4657699016679409,0.4657699016679409,-8.7,1
677,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(CO)NC(=O)C(C)N)c(=O)oc3c2C)OC1(C)C,True,0.416440000000001,45.0,633.6510000000001,4.962953724336558,0.4687518540134109,0.4687518540134109,-8.5,1
