Step,SMILES,HasSubstructure,LogP,NumHeavyAtoms,MW,SA,Similarity,DockingAffinity,DockScore,Score,PenalizedScore,lowest_mode1_affinity,pareto_rank
117,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCN4CCCCC4)c(=O)oc3c2C)OC1(C)C,True,3.5871400000000024,42.0,584.6660000000004,4.386460611222844,0.5882352941176471,-7.9,0.4875,0.4875,0.1625,-7.9,1
121,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,True,2.49594,47.0,671.7250000000001,4.473453796207572,0.5700934579439252,-8.320000000000002,0.5400000000000003,0.5400000000000003,0.5400000000000003,-8.6,1
122,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4nc5ccccc5nc4N)c(=O)oc3c2C)OC1(C)C,True,3.663140000000001,47.0,646.6530000000001,4.561023562283854,0.5555555555555556,-9.6,0.7,0.7,0.7,-9.6,1
124,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nc5ccccc5[nH]4)c(=O)oc3c2C)OC1(C)C,True,4.025840000000002,44.0,603.6280000000002,4.436564823145078,0.5769230769230769,-9.0,0.625,0.625,0.625,-9.1,1
126,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CCN)cc4)c(=O)oc3c2C)OC1(C)C,True,3.7269400000000017,43.0,592.6450000000002,4.349307036200175,0.6,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-8.8,1
130,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CC(N)C4)c(=O)oc3c2C)OC1(C)C,True,1.7016399999999996,40.0,557.6000000000003,4.490858420701503,0.594059405940594,-6.7,0.3375,0.3375,0.3375,-7.1,1
134,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cccc(C)c4)c(=O)oc3c2C)OC1(C)C,True,4.457960000000004,42.0,577.6300000000002,4.3121329536019495,0.61,-7.9,0.4875,0.4875,0.4875,-8.1,1
137,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)c4ccc(N)c(O)c4C)c(=O)oc3c2C)OC1(C)C,True,3.5803600000000024,46.0,636.6540000000002,4.629935418439464,0.6,-9.4,0.675,0.675,0.675,-9.4,1
137,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CNC(=O)C4N)c(=O)oc3c2C)OC1(C)C,True,1.09944,41.0,571.5830000000002,4.927123885387152,0.5784313725490197,-6.9,0.3625,0.3625,0.3625,-8.4,1
141,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCC(C)CC4)c(=O)oc3c2C)OC1(C)C,True,3.7906400000000025,42.0,584.6660000000004,4.40187870957012,0.5882352941176471,-8.1,0.5125,0.5125,0.5125,-8.4,1
141,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCN4CCCC4)c(=O)oc3c2C)OC1(C)C,True,3.197040000000001,41.0,570.6390000000004,4.382775950214391,0.594059405940594,-7.6,0.4499999999999999,0.4499999999999999,0.4499999999999999,-7.7,1
142,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(C)O)c(=O)oc3c2C)OC1(C)C,True,1.55574,41.0,574.5830000000002,4.59226835501652,0.61,-7.3,0.4125,0.4125,0.4125,-7.9,1
152,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccc(N)c(F)c4)c(=O)oc3c2C)OC1(C)C,True,3.859040000000002,44.0,612.6070000000001,4.4327719743087695,0.580952380952381,-8.9,0.6125,0.6125,0.6125,-9.0,1
153,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.287040000000001,46.0,635.6700000000001,4.374625616516386,0.6274509803921569,-9.0,0.625,0.625,0.4166666666666667,-9.1,1
153,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,1.50714,45.0,629.6630000000002,4.435112044600635,0.5700934579439252,-8.4,0.55,0.55,0.55,-8.4,1
153,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccccc4CN)c(=O)oc3c2C)OC1(C)C,True,2.49594,47.0,671.7249999999999,4.529503885653012,0.5648148148148148,-9.1,0.6375,0.6375,0.6375,-9.1,1
154,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(-c5ccccc5)cc4)c(=O)oc3c2C)OC1(C)C,True,5.837840000000005,48.0,654.7160000000001,4.331384772636475,0.64,-9.4,0.675,0.675,0.675,-9.5,1
159,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNCC(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.96794,41.0,575.6150000000002,4.640308962382127,0.5922330097087378,-7.6,0.4499999999999999,0.4499999999999999,0.4499999999999999,-7.6,1
161,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CC(O)C4)c(=O)oc3c2C)OC1(C)C,True,1.7352399999999994,40.0,558.5840000000003,4.465629204046598,0.6060606060606061,-7.2,0.4,0.4,0.4,-7.2,1
167,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nccc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.5217400000000003,42.0,580.5940000000003,4.55725046023325,0.5714285714285714,-8.1,0.5125,0.5125,0.5125,-8.1,1
169,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4cc(N)ccc4F)c(=O)oc3c2C)OC1(C)C,True,2.758540000000001,47.0,675.6880000000001,4.554551839588611,0.5636363636363636,-9.02,0.6275,0.6275,0.6275,-9.3,1
170,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,True,2.947440000000001,46.0,635.6700000000002,4.381784919590281,0.6274509803921569,-8.2,0.5249999999999999,0.5249999999999999,0.5249999999999999,-8.3,1
181,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cn4ccc(N)n4)c(=O)oc3c2C)OC1(C)C,True,1.653839999999999,45.0,625.6350000000001,4.57019601482396,0.5545454545454546,-8.1,0.5125,0.5125,0.5125,-8.2,1
182,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CO)c(=O)oc3c2C)OC1(C)C,True,2.0510399999999995,36.0,503.5040000000004,4.368900977319454,0.6593406593406593,-6.8,0.35,0.35,0.35,-7.4,1
184,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,2.4659400000000007,45.0,622.6310000000001,4.466610034675077,0.6095238095238096,-7.9,0.4875,0.4875,0.4875,-8.5,1
187,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@H](N)CO)c(=O)oc3c2C)OC1(C)C,True,1.4208399999999994,39.0,546.5730000000003,4.623086857088086,0.6122448979591837,-7.4,0.425,0.425,0.425,-7.5,1
189,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)oc4C)c(=O)oc3c2C)OC1(C)C,True,3.1043600000000016,41.0,569.5670000000002,4.654171193129371,0.5841584158415841,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-8.8,1
192,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,True,2.876340000000001,47.0,649.6970000000002,4.412240338109321,0.5865384615384616,-8.4,0.55,0.55,0.55,-8.9,1
194,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc5c(=O)[nH]c(=O)[nH]c5c4)c(=O)oc3c2C)OC1(C)C,True,2.70064,48.0,662.6520000000002,4.624448917614304,0.6372549019607843,-9.5,0.6875,0.6875,0.6875,-9.5,1
196,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CCNCCO)c(=O)oc3c2C)OC1(C)C,True,1.1469400000000003,44.0,617.6520000000002,4.4894908554276505,0.5865384615384616,-7.8,0.475,0.475,0.475,-7.8,1
203,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cc(N)ccc4-c4ccccc4)c(=O)oc3c2C)OC1(C)C,True,5.3987400000000045,48.0,654.7160000000001,4.436381703367435,0.5961538461538461,-9.9,0.7375,0.7375,0.7375,-9.9,1
203,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)cc(=O)n4C)c(=O)oc3c2C)OC1(C)C,True,1.90164,43.0,596.5930000000002,4.657589687485542,0.5769230769230769,-8.2,0.5249999999999999,0.5249999999999999,0.5249999999999999,-8.3,1
209,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4nccc(CN)n4)c(=O)oc3c2C)OC1(C)C,True,2.3864400000000003,44.0,610.6200000000001,4.635763577489493,0.5607476635514018,-8.6,0.575,0.575,0.575,-8.7,1
210,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)N4CC(O)C4)c(=O)oc3c2C)OC1(C)C,True,1.173739999999999,43.0,601.6090000000002,4.565274894586134,0.64,-7.9,0.4875,0.4875,0.4875,-7.9,1
210,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,True,0.8846400000000008,43.0,603.6250000000002,4.676129400947934,0.5865384615384616,-7.9,0.4875,0.4875,0.4875,-7.9,1
217,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.2726399999999993,42.0,592.5980000000002,4.965804936582218,0.594059405940594,-6.5,0.3125,0.3125,0.3125,-6.7,1
221,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccc(N)nc4F)c(=O)oc3c2C)OC1(C)C,True,3.2540400000000016,44.0,613.5950000000001,4.590909927264905,0.5660377358490566,-9.14,0.6425000000000001,0.6425000000000001,0.6425000000000001,-9.2,1
225,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)CNCCO)c(=O)oc3c2C)OC1(C)C,True,0.501340000000001,43.0,605.6410000000002,4.892223772389138,0.580952380952381,-7.8,0.475,0.475,0.475,-8.1,1
226,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cc(F)c(N)nc4C)c(=O)oc3c2C)OC1(C)C,True,3.5624600000000024,45.0,627.6220000000002,4.612428817583751,0.5648148148148148,-9.3,0.6625000000000001,0.6625000000000001,0.6625000000000001,-9.3,1
230,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(F)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,3.3420400000000017,42.0,583.5690000000002,4.512843343407047,0.5673076923076923,-9.1,0.6375,0.6375,0.6375,-9.1,1
233,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCCCC4)c(=O)oc3c2C)OC1(C)C,True,3.544640000000002,41.0,570.6390000000004,4.350968662764998,0.6060606060606061,-6.5,0.3125,0.3125,0.3125,-7.8,1
233,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccc(Cl)nc4N)c(=O)oc3c2C)OC1(C)C,True,2.667840000000001,47.0,693.1309999999999,4.653218666511688,0.5495495495495496,-9.3,0.6625000000000001,0.6625000000000001,0.6625000000000001,-9.4,1
239,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4cc(CO)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.0724399999999994,44.0,612.6360000000002,4.676939170748693,0.5607476635514018,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-8.8,1
244,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)c(O)n4)c(=O)oc3c2C)OC1(C)C,True,2.9085400000000003,42.0,581.5780000000002,4.6070321059488535,0.5841584158415841,-8.9,0.6125,0.6125,0.6125,-8.9,1
248,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NCC(O)CNCCO)c(=O)oc3c2C)OC1(C)C,True,-0.2201599999999979,46.0,669.7060000000001,4.810913020659251,0.5648148148148148,-7.7,0.4625,0.4625,0.4625,-7.7,1
257,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nccc(CN)n4)c(=O)oc3c2C)OC1(C)C,True,2.4744400000000004,42.0,580.5940000000003,4.563092104795583,0.5865384615384616,-8.2,0.5249999999999999,0.5249999999999999,0.5249999999999999,-8.3,1
257,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,2.9613400000000016,44.0,607.6160000000002,4.5145878675064814,0.6019417475728155,-9.1,0.6375,0.6375,0.6375,-9.1,1
268,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,True,1.4223400000000008,46.0,642.7060000000002,4.445705089184467,0.5700934579439252,-7.6,0.4499999999999999,0.4499999999999999,0.4499999999999999,-7.6,1
272,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c(N)cc5c(c4F)NC5=O)c(=O)oc3c2C)OC1(C)C,True,3.5127400000000017,45.0,623.5900000000001,4.785527129028404,0.5660377358490566,-9.7,0.7124999999999999,0.7124999999999999,0.7124999999999999,-9.7,1
275,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NCC(N)CO)c(=O)oc3c2C)OC1(C)C,True,0.1566400000000014,43.0,625.6530000000001,4.773157507456809,0.5865384615384616,-7.7,0.4625,0.4625,0.4625,-7.7,1
275,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)C(O)CNCCO)c(=O)oc3c2C)OC1(C)C,True,-0.1377599999999992,45.0,635.6670000000001,5.09006460570556,0.5849056603773585,-7.2,0.4,0.4,0.4,-7.2,1
276,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,True,0.91174,40.0,562.5720000000002,4.808144181228934,0.6060606060606061,-7.3,0.4125,0.4125,0.4125,-7.3,1
276,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cc(F)nc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.6490400000000003,44.0,614.5830000000001,4.662677632287155,0.5648148148148148,-8.94,0.6174999999999999,0.6174999999999999,0.6174999999999999,-9.0,1
284,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)nc(F)n4)c(=O)oc3c2C)OC1(C)C,True,2.7370400000000004,42.0,584.5570000000002,4.645056052437147,0.5769230769230769,-8.3,0.5375000000000001,0.5375000000000001,0.5375000000000001,-8.8,1
303,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(O)cnc4N)c(=O)oc3c2C)OC1(C)C,True,2.908540000000001,42.0,581.5780000000002,4.5702025407314615,0.5882352941176471,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
316,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)C(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,0.0279400000000014,44.0,619.6240000000001,4.8738523150544255,0.580952380952381,-8.0,0.5,0.5,0.5,-8.0,1
321,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C(O)CN)cc4O)c(=O)oc3c2C)OC1(C)C,True,2.923440000000001,45.0,624.6430000000001,4.695818610422675,0.5961538461538461,-9.2,0.6499999999999999,0.6499999999999999,0.6499999999999999,-9.2,1
324,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4nc(N)sc4F)c(=O)oc3c2C)OC1(C)C,True,2.6665400000000004,45.0,646.6500000000001,4.720678723775119,0.5636363636363636,-8.6,0.575,0.575,0.575,-9.4,1
328,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4cc(O)c(N)nc4F)c(=O)oc3c2C)OC1(C)C,True,2.7376400000000007,47.0,657.6040000000002,4.757241142473227,0.5740740740740741,-9.5,0.6875,0.6875,0.6875,-9.5,1
331,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CSc4nc5nc(N)[nH]c5c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,2.3928400000000005,47.0,668.6850000000001,4.83302282331642,0.5357142857142857,-9.6,0.7,0.7,0.7,-9.6,1
332,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)(CO)CO)c(=O)oc3c2C)OC1(C)C,True,0.27424,42.0,592.5980000000002,4.89027260828999,0.6,-7.0,0.375,0.375,0.125,-7.0,1
332,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)c4cc(S(=O)(=O)NF)ccc4N)c(=O)oc3c2C)OC1(C)C,True,2.385440000000001,48.0,691.6869999999999,4.952336951582102,0.5495495495495496,-9.4,0.675,0.675,0.675,-9.4,1
342,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(N)nc4F)c(=O)oc3c2C)OC1(C)C,True,2.6050400000000007,46.0,640.6210000000001,4.597604016241661,0.5740740740740741,-9.1,0.6375,0.6375,0.6375,-9.2,1
352,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(O)c(N)c(F)c4)c(=O)oc3c2C)OC1(C)C,True,3.6526400000000017,43.0,598.5800000000002,4.576487912337613,0.5980392156862745,-9.1,0.6375,0.6375,0.6375,-9.2,1
366,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccc(F)cc4)c(=O)oc3c2C)OC1(C)C,True,4.276840000000004,43.0,597.5920000000001,4.308548148029523,0.594059405940594,-8.5,0.5625,0.5625,0.5625,-8.6,1
392,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CC(O)CO)c(=O)oc3c2C)OC1(C)C,True,1.30184,41.0,576.5990000000003,4.850484076209842,0.594059405940594,-7.62,0.4525,0.4525,0.4525,-7.7,1
405,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)OC(=O)c4cnc(N)nc4O)c(=O)oc3c2C)OC1(C)C,True,2.5545400000000003,47.0,654.6290000000001,4.879318781231476,0.5363636363636364,-9.4,0.675,0.675,0.675,-9.4,1
406,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cc(F)c(N)nc4CO)c(=O)oc3c2C)OC1(C)C,True,2.41964,47.0,656.6200000000001,4.7016088107424565,0.6764705882352942,-9.4,0.675,0.675,0.675,-9.4,1
407,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)c(O)nc4O)c(=O)oc3c2C)OC1(C)C,True,2.0091399999999995,43.0,598.5650000000002,4.787626373876074,0.594059405940594,-8.9,0.6125,0.6125,0.6125,-8.9,1
428,COC(O)C(O)C(O)C(O)C(O)C(O)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,-0.9994599999999962,48.0,683.6600000000003,5.436644165633889,0.5841584158415841,-7.8,0.475,0.475,0.475,-7.8,1
457,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)C(O)C(O)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,-1.0055600000000002,46.0,652.6500000000001,5.2520532946121055,0.5825242718446602,-6.7,0.3375,0.3375,0.3375,-6.8,1
460,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NC(C)N)c(=O)oc3c2C)OC1(C)C,True,1.1417399999999998,41.0,595.6270000000002,4.765024911433076,0.6,-7.9,0.4875,0.4875,0.4875,-7.9,1
470,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCn4cc(N)c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,True,1.02744,45.0,628.5910000000001,4.698533883249793,0.5660377358490566,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
477,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NCC(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.1566400000000014,43.0,625.6530000000001,4.750953528676969,0.580952380952381,-6.3,0.2875,0.2875,0.2875,-6.8,1
501,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4cc(O)c(N)c(O)c4)c(=O)oc3c2C)OC1(C)C,True,3.131140000000001,45.0,626.6150000000001,4.61921455867193,0.6138613861386139,-8.9,0.6125,0.6125,0.6125,-9.2,1
530,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)c4c[nH]c(=O)c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,0.6687400000000001,46.0,642.618,5.131393313993948,0.5514018691588785,-9.0,0.625,0.625,0.625,-9.0,1
534,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,1.13364,40.0,559.5720000000002,4.4282712647382,0.6161616161616161,-7.5,0.4375,0.4375,0.4375,-7.5,1
537,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)NCCNC(=O)CCl)c(=O)oc3c2C)OC1(C)C,True,2.13994,46.0,666.0800000000002,4.571501818439463,0.5961538461538461,-8.6,0.575,0.575,0.575,-8.6,1
559,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(O)c(F)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,3.047640000000001,43.0,599.5680000000001,4.669906847248855,0.5865384615384616,-9.2,0.6499999999999999,0.6499999999999999,0.6499999999999999,-9.2,1
574,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)c4nnc(O)n4C)c(=O)oc3c2C)OC1(C)C,True,1.44094,43.0,599.5970000000001,4.917479696805922,0.5566037735849056,-8.4,0.55,0.55,0.55,-8.4,1
578,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN(C)C(=O)CN)c(=O)oc3c2C)OC1(C)C,True,1.3546400000000005,43.0,603.6250000000002,4.53163347446779,0.5714285714285714,-7.7,0.4625,0.4625,0.4625,-7.7,1
579,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCn4c(=O)[nH]c5ccccc54)c(=O)oc3c2C)OC1(C)C,True,3.3138400000000017,47.0,648.6690000000001,4.558174002683149,0.6095238095238096,-9.6,0.7,0.7,0.7,-9.6,1
