Step,SMILES,HasSubstructure,LogP,NumHeavyAtoms,MW,SA,Score,Penalized Score,lowest_mode1_affinity,pareto_rank
565,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CCN)c(=O)oc3c2C)OC1(C)C,True,1.5237399999999997,41.0,573.5990000000003,4.437101824997503,0.5452997233814845,0.5452997233814845,-7.1,3
581,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@@H](N)CO)c(=O)oc3c2C)OC1(C)C,True,0.91174,40.0,562.5720000000002,4.808144181228934,0.5483384191005202,0.5483384191005202,-7.3,3
598,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CC(O)CN)c(=O)oc3c2C)OC1(C)C,True,1.22984,40.0,556.5680000000002,4.877930265969985,0.5491378257647546,0.5491378257647546,-7.7,3
659,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)(CO)CO)c(=O)oc3c2C)OC1(C)C,True,0.27424,42.0,592.5980000000002,4.89027260828999,0.5157189557216344,0.5157189557216344,-7.0,3
677,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(CN)C(=O)NCC(O)C#N)c(=O)oc3c2C)OC1(C)C,True,-0.2942799999999983,46.0,644.6340000000001,5.237486046500152,0.4456646778938662,0.4456646778938662,-6.6,3
783,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)C(O)CO)c(=O)oc3c2C)OC1(C)C,True,0.2726399999999993,42.0,592.5980000000002,5.003685807923266,0.5151986623964505,0.5151986623964505,-7.4,3
878,COCCNC(=O)CCc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,2.25394,43.0,602.6370000000002,4.414532301064922,0.5179689496057499,0.5179689496057499,-7.3,3
883,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(O[C@@H]4CNC(=O)C4(N)CO)c(=O)oc3c2C)OC1(C)C,True,0.1257400000000015,44.0,617.6080000000002,5.135504073296184,0.4799146878074299,0.4799146878074299,-6.8,3
905,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)COC4)c(=O)oc3c2C)OC1(C)C,True,1.74294,39.0,544.5570000000004,4.638522548337093,0.56905259924643,0.56905259924643,-7.6,3
909,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCO)c(=O)oc3c2C)OC1(C)C,True,2.31994,39.0,547.5570000000004,4.374634889126262,0.5765529411611785,0.5765529411611785,-6.8,3
920,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)COCCNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,0.3000400000000018,47.0,661.6610000000003,4.576262025187894,0.448673295736224,0.448673295736224,-7.9,3
982,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(CO)Cn4nnnc4CN)c(=O)oc3c2C)OC1(C)C,True,-0.1159599999999994,46.0,644.6380000000001,5.054763763516394,0.4479355178988692,0.4479355178988692,-7.1,3
989,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(O)CN)c(=O)oc3c2C)OC1(C)C,True,1.2571399999999997,40.0,562.5720000000002,4.599122079660882,0.5537712334788001,0.5537712334788001,-6.9,3
10,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4COC4)c(=O)oc3c2C)OC1(C)C,True,2.36944,39.0,544.5570000000002,4.530554227731583,0.5836753109419482,0.5836753109419482,-7.2,3
34,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccccc4C)c(=O)oc3c2C)OC1(C)C,True,4.610760000000004,42.0,578.6180000000002,4.333983616731922,0.5870508910310452,0.5870508910310452,-7.0,3
37,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CNC4=O)c(=O)oc3c2C)OC1(C)C,True,0.8425400000000003,40.0,557.5560000000003,4.8805178453630695,0.5484598661621559,0.5484598661621559,-7.8,3
46,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(CO)CCN)c(=O)oc3c2C)OC1(C)C,True,1.2736399999999992,40.0,561.5880000000003,4.68620224568386,0.5508055768063682,0.5508055768063682,-6.8,3
50,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,True,3.596440000000002,44.0,608.6440000000002,4.351635960843844,0.6267694059847824,0.4178462706565216,-7.9,3
56,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC4N)c(=O)oc3c2C)OC1(C)C,True,2.37334,38.0,528.5580000000003,4.717053342679528,0.5843113533303959,0.5843113533303959,-7.5,3
69,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)CNCCO)c(=O)oc3c2C)OC1(C)C,True,1.17404,41.0,576.5990000000003,4.646977368975533,0.5376801573795644,0.5376801573795644,-6.8,3
74,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CN4C)c(=O)oc3c2C)OC1(C)C,True,1.6156399999999995,39.0,543.5730000000003,4.889178754486641,0.5644519194600746,0.5644519194600746,-6.2,3
74,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,3.719940000000002,43.0,594.6170000000002,4.341705614092871,0.6308097847905239,0.6308097847905239,-8.7,3
80,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCC#N)c(=O)oc3c2C)OC1(C)C,True,2.8843200000000007,39.0,541.5570000000004,4.514099303216845,0.7600630961500853,0.7600630961500853,-7.3,3
85,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,3.731740000000002,42.0,578.6180000000003,4.345199001347309,0.64793948997596,0.64793948997596,-7.7,3
89,CC=Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,3.5918400000000013,37.0,513.5430000000002,4.479692959762791,0.7282121079121826,0.7282121079121826,-6.2,3
100,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NCCNC(=O)C(N)CCO)c(=O)oc3c2C)OC1(C)C,True,-0.3370599999999963,48.0,696.7320000000001,4.803300146848374,0.425392128868835,0.425392128868835,-7.1,3
101,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CC(=O)NCN)c(=O)oc3c2C)OC1(C)C,True,1.0229400000000006,43.0,602.6410000000002,4.592481995177851,0.5116727128518852,0.5116727128518852,-8.4,3
113,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNCCO)c(=O)oc3c2C)OC1(C)C,True,1.6831399999999994,40.0,560.6000000000003,4.45845890572107,0.5613297348497982,0.5613297348497982,-7.0,3
114,C#CC(N)(CN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,1.3046400000000002,40.0,555.5840000000002,4.966576831483983,0.5481373602147446,0.5481373602147446,-6.7,3
141,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.98514,42.0,583.5940000000003,4.66795518287193,0.5279768808554854,0.5279768808554854,-7.8,3
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,1.1761400000000004,41.0,573.5990000000003,4.452380808513986,0.5449601904144515,0.5449601904144515,-7.4,3
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,1.50714,45.0,629.6630000000002,4.435112044600635,0.4833350851242058,0.4833350851242058,-8.4,3
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)NCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.5581400000000016,46.0,635.6700000000001,4.345506505939463,0.6053604277032478,0.6053604277032478,-8.5,3
157,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CC(=O)N4)c(=O)oc3c2C)OC1(C)C,True,1.1901399999999989,40.0,557.5560000000003,4.823289651996802,0.5509235229844366,0.5509235229844366,-8.0,3
159,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(CCO)C(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.83834,43.0,603.6250000000002,4.582500930089092,0.5070789023240694,0.5070789023240694,-6.9,3
217,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NCC(N)CO)c(=O)oc3c2C)OC1(C)C,True,0.1566400000000014,43.0,625.6530000000001,4.773157507456809,0.4830627033625655,0.4830627033625655,-7.7,3
245,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(CO)C(O)C(N)CO)c(=O)oc3c2C)OC1(C)C,True,-0.1188599999999997,45.0,636.6510000000001,5.228428609200128,0.4601870228648971,0.4601870228648971,-6.6,3
255,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)C(=O)C4(N)C(=O)C4(O)C(=O)C4C)c(=O)oc3c2C)OC1(C)C,True,-0.454459999999999,48.0,670.6240000000001,5.491681182892577,0.4197671286122392,0.4197671286122392,-8.5,3
334,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CO)(CO)CO)c(=O)oc3c2C)OC1(C)C,True,0.77344,41.0,577.5830000000003,4.773737565270743,0.5421339848570762,0.5421339848570762,-5.5,3
446,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(CO)C(O)C(CO)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,-0.5103599999999988,48.0,680.704,5.481596442243967,0.4136165151199454,0.4136165151199454,-7.2,3
503,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,True,3.684440000000001,42.0,578.6180000000003,4.363019956254469,0.6497691501951046,0.6497691501951046,-8.3,3
537,COC(=O)C(O)C(CO)NS(=O)(=O)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,-0.2681599999999965,47.0,684.6730000000002,4.970859545582655,0.4279491529553061,0.4279491529553061,-7.5,3
554,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NC[C@H](O)C(N)CO)c(=O)oc3c2C)OC1(C)C,True,-0.1020599999999987,45.0,633.6510000000002,4.839024558061804,0.4715058354861831,0.4715058354861831,-7.6,3
676,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(=O)NC[C@@H](O)CN)c(=O)oc3c2C)OC1(C)C,True,0.0279400000000014,44.0,619.6240000000001,4.870012625332382,0.4857330527703913,0.4857330527703913,-6.4,3
727,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,True,1.8752399999999991,44.0,613.6640000000002,4.429176551549711,0.5028579137808811,0.5028579137808811,-7.2,3
781,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C#CCN)c(=O)oc3c2C)OC1(C)C,True,1.55424,40.0,556.5680000000002,4.808371762088546,0.5506835702954531,0.5506835702954531,-7.1,3
816,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NNC(=O)CC(O)CN)c(=O)oc3c2C)OC1(C)C,True,-0.0416599999999975,46.0,646.6500000000002,4.754237943736175,0.4616792224873076,0.4616792224873076,-8.0,3
868,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N(C)CCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.6345400000000019,46.0,644.6780000000002,4.587997079977926,0.4640888078195014,0.4640888078195014,-6.7,3
934,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)F)c(=O)oc3c2C)OC1(C)C,True,2.4855400000000003,37.0,520.5100000000003,4.643940983612433,0.5951323185907688,0.5951323185907688,-6.9,3
937,COC(=O)C(O)(CO)CNC(=O)C(O)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,-0.3952599999999968,48.0,678.6440000000002,5.085328612138483,0.4221778826932189,0.4221778826932189,-7.0,3
966,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,0.6670400000000001,42.0,589.5980000000002,4.666007705563466,0.5244503644592197,0.5244503644592197,-7.1,3
998,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(=O)NNC(=O)C(C)C(N)=O)c(=O)oc3c2C)OC1(C)C,True,-0.1726599999999978,47.0,659.6490000000001,5.007084820307929,0.443567884634667,0.443567884634667,-6.7,3
13,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(=O)[nH]c(=O)cc(N)c4=O)c(=O)oc3c2C)OC1(C)C,True,0.39944,46.0,640.6020000000002,4.656208772285618,0.4687201326413627,0.4687201326413627,-6.6,3
45,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCN(C(C)=O)CC4)c(=O)oc3c2C)OC1(C)C,True,2.22284,44.0,613.6640000000002,4.420613678059564,0.5050089841721653,0.5050089841721653,-8.1,3
49,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C)cc4C)c(=O)oc3c2C)OC1(C)C,True,4.842580000000004,42.0,577.6300000000002,4.337906219661227,0.5603652504812464,0.5603652504812464,-6.4,3
68,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)C(N)C(=O)N4C)c(=O)oc3c2C)OC1(C)C,True,0.5031400000000001,42.0,587.5820000000002,5.016158496723392,0.5135496379652116,0.5135496379652116,-5.6,3
79,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CNC(=O)CCNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,0.1733400000000016,47.0,660.6770000000002,4.753722266808397,0.4475683518179075,0.4475683518179075,-6.8,3
96,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccccc4C)c(=O)oc3c2C)OC1(C)C,True,3.7971600000000025,45.0,620.6550000000001,4.335529389513786,0.603001596715828,0.603001596715828,-8.5,3
104,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)CCNN)c(=O)oc3c2C)OC1(C)C,True,1.0708400000000011,43.0,602.6410000000002,4.564739602238324,0.5103661335496866,0.5103661335496866,-7.2,3
153,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N(CCO)C(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.8427399999999995,42.0,589.5980000000003,4.652222741400359,0.521611676611786,0.521611676611786,-6.3,3
175,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCC(=O)NCCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.5187400000000031,47.0,660.6770000000001,4.536675978676266,0.45159809182064,0.45159809182064,-7.8,3
200,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccccc4F)c(=O)oc3c2C)OC1(C)C,True,4.288640000000004,42.0,581.5930000000002,4.328864120710704,0.5990662142196532,0.5990662142196532,-8.6,3
310,COC(=O)C(N)(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,0.8019399999999999,41.0,575.5710000000001,4.713416053269231,0.5401358110530761,0.5401358110530761,-6.1,3
334,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C(O)(CN)CO)c(=O)oc3c2C)OC1(C)C,True,0.2840400000000003,44.0,620.6080000000002,4.865293670329943,0.4829636984042714,0.4829636984042714,-6.9,3
401,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,0.7006399999999995,42.0,590.5820000000002,4.65615385940962,0.5236998806901151,0.5236998806901151,-7.6,3
428,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N(C)CC(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,0.6681400000000004,46.0,645.6620000000003,4.543396956901001,0.4692427386698516,0.4692427386698516,-7.3,3
652,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC[C@@H](O)CN)c(=O)oc3c2C)OC1(C)C,True,1.290239999999999,40.0,561.5880000000002,4.665635699985511,0.5618748560531797,0.5618748560531797,-6.9,3
711,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NC(N)=O)c(=O)oc3c2C)OC1(C)C,True,1.1655399999999998,42.0,588.5700000000002,4.51926079808052,0.5385443804195413,0.5385443804195413,-8.2,3
759,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)(CO)NC(=O)C(C)N)c(=O)oc3c2C)OC1(C)C,True,0.1259400000000019,44.0,618.6400000000001,5.072770083726432,0.4821967896008246,0.4821967896008246,-6.4,3
837,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)(CO)C(=O)N(C)CC(N)=O)c(=O)oc3c2C)OC1(C)C,True,-0.351259999999997,46.0,646.6500000000002,5.007729509965069,0.452005133090914,0.452005133090914,-7.2,3
869,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(N)CC(=O)NNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,-0.0416599999999982,46.0,646.6500000000002,4.797605205274637,0.4618327216814467,0.4618327216814467,-8.7,3
931,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCC(CO)CO)c(=O)oc3c2C)OC1(C)C,True,0.8182400000000002,44.0,618.6360000000002,4.590471408510931,0.497520081843091,0.497520081843091,-7.6,3
931,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)CC(N)C(=O)NCO)c(=O)oc3c2C)OC1(C)C,True,-0.133159999999999,46.0,667.6900000000002,4.8878561243813365,0.4358090809429818,0.4358090809429818,-7.0,3
3,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)OCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,4.307440000000003,45.0,622.6270000000001,4.333810259985251,0.5717003241511984,0.5717003241511984,-8.5,4
19,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CC4O)c(=O)oc3c2C)OC1(C)C,True,2.10384,39.0,544.5570000000002,4.75130694026313,0.5801806693520348,0.5801806693520348,-7.8,4
24,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.3932400000000014,44.0,607.6160000000001,4.368359895478509,0.6761159607693363,0.6761159607693363,-8.0,4
42,C#CCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,2.60384,38.0,526.5420000000003,4.569644138571015,0.8005442509772728,0.5336961673181819,-7.6,4
44,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCNC(=O)c4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.400640000000002,46.0,635.6700000000001,4.36778691459331,0.6301595980735997,0.6301595980735997,-9.0,4
45,CCCCCCNC(=O)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,3.8688400000000014,43.0,600.6650000000002,4.344550553998429,0.6166916590917392,0.6166916590917392,-6.6,4
47,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(C)C(N)=O)c(=O)oc3c2C)OC1(C)C,True,1.84444,40.0,559.5720000000002,4.610160164817315,0.5657316077221766,0.5657316077221766,-7.0,4
51,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)N4C(=O)C(O)C4=O)c(=O)oc3c2C)OC1(C)C,True,0.2269399999999999,45.0,629.5750000000002,4.8114636713345575,0.4903326528527632,0.4903326528527632,-8.0,4
51,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4(O)COC4)c(=O)oc3c2C)OC1(C)C,True,1.6894399999999998,40.0,560.5560000000003,4.7394070445547145,0.5618899967110444,0.5618899967110444,-7.9,4
52,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCCCN)c(=O)oc3c2C)OC1(C)C,True,3.230240000000002,40.0,558.6280000000004,4.404463940686105,0.708161218433883,0.708161218433883,-7.1,4
54,CCNC(=O)CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,2.1067399999999994,41.0,573.5990000000003,4.45196913268981,0.5561360224447769,0.5561360224447769,-7.8,4
56,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4CCCCC4)c(=O)oc3c2C)OC1(C)C,True,3.5490400000000024,40.0,556.6120000000003,4.388269361211526,0.6826527233655975,0.6826527233655975,-8.1,4
60,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NCCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.9229400000000014,46.0,635.6700000000001,4.337304823247155,0.5872121465722502,0.5872121465722502,-9.1,4
65,CCCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,4.160840000000002,40.0,558.6280000000003,4.386981283343448,0.6440818489512354,0.6440818489512354,-7.2,4
65,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NC(=O)c4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.520640000000002,46.0,635.6260000000001,4.361078923224443,0.6283547133574887,0.6283547133574887,-7.7,4
66,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4=NOC4CN)c(=O)oc3c2C)OC1(C)C,True,1.62034,40.0,557.5560000000003,4.843727344304496,0.5532774328523464,0.5532774328523464,-7.5,4
73,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(CN)CO)c(=O)oc3c2C)OC1(C)C,True,1.66844,40.0,560.6000000000003,4.678145509442109,0.5519580144042966,0.5519580144042966,-6.7,4
